,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,quoteSourceName,averageDailyVolume3Month,regularMarketTime,regularMarketChange,exchangeDataDelayedBy,postMarketChange,postMarketPrice,exchangeName,preMarketChange,regularMarketSource,marketState,state
0,115035,Financial Services,,"AVANGARD Joint Stock BANK provides various banking products and services to individual and corporate clients in Russia. The company offers deposits, car loans, and bank and corporate cards; and securities and precious metals transaction, safe box, settlement and cash, currency control, and money transfer services, as well as Internet banking services. It is also involved in the documentary operations; and the financing of import contracts. The company operates 300 offices in 75 cities. AVANGARD Joint Stock BANK was founded in 1994 and is based in Moscow, Russia.",Moscow,8 4952 34 98 98,Russia,[],https://www.avangard.ru,1,Building 1,Banks—Regional,"st. Sadovnicheskaya, 12",0,0.34514,0,-12099076096,0.594,0.3799,,,none,11158337000,,,1020,3.445,,0.03559,,,,0.18021,,40377733120,4597549056,13425999872,500.344,RUB,166.369,,,MCX,AVANGARD JSB,AVANGARD Joint Stock BANK,Europe/Moscow,MSK,False,10800000,EQUITY,AVAN.ME,finmb_8863559,ru_market,,3.406,,,,,,,80700000,,,,321.213,,,,1609372800,0,4633876992,46.07,,,3.175463,0.9927,1672444800,,1633046400,,,14526,0.296014,45726814208,2,,,,,,,3.445,6.1309404,,,,,,,,,,,1030,0,1087,0.042106796,2.0846,,1030,,0,1030,943.2,43.37,0,,0,,,86.74,1639008000,,,1030,RUB,22.14022,0,,,,82314002432,,,106,1030,0,1000,0,1270,,,570,0,False,0.0859,1000,1030,1020,,https://logo.clearbit.com/avangard.ru,,,,,4425f6af-e99c-38e3-ac21-9768df6b2773,,,,,,,,,,,,
0,119180,Energy,,"Public Joint Stock Oil Company Bashneft engages in the development and implementation, exploration, production, and refining of oil reserves in Russia. The company's primary oil producing regions includes the Volga-Ural province, Timan-Pechora, and Western Siberia. It produces and sells motor fuels. The company was founded in 1932 and is based in Moscow, Russia. Public Joint Stock Oil Company Bashneft is a subsidiary of Public Joint Stock Company Rosneft Oil Company.",Moscow,7 800 500 25 45,Russia,[],https://www.bashneft.ru,1,"St. B. Polyanka, d. 3/9",Oil & Gas Integrated,PO Box 13,0.18524,0.08124,0.53801996,79749996544,1.241,0.1244,113846001664,1636.18,strong_buy,234745000000,-7070499840,2347.17,1078,11.671,2.436,0.05766,4,2405.93,26.516,0.10151,3291.7,13128999936,140255002624,614586974208,77.321,RUB,3619.514,1.886,1.5,MCX,BASHNEFT PJSC,Public Joint Stock Oil Company Bashneft,Europe/Moscow,MSK,False,10800000,EQUITY,BANE.ME,finmb_4960371,ru_market,,0.602,,3.248,,,10.39,,144418000,,,,3112.931,,,,1609372800,0.00296,49931001856,294.061,,,0.34629744,0.9507,1672444800,,1632960000,,,22960112,0.507964,369799036928,2,,,,,,,11.671,0.285976,,,,103.75361,,,,,,,1077.5,0,1392.3726,0.10005568,0,,1077.5,,0,1077.5,1220.49,107.81,0,,0,,,,1593734400,,,1077.5,RUB,3.665906,0,,,,175757115392,,,6851,1077.5,0,5400,0,1656,,,663.5,0,False,,1000,1077.5,1078,,https://logo.clearbit.com/bashneft.ru,,,,,0c34104a-403a-37f2-a74c-f691b5f5c23b,,,,,,,,,,,,
0,119180,Consumer Defensive,,"Beluga Group Public Joint-Stock Company, together with its subsidiaries, engages in the production, wholesale, and retail of distilled alcohol and food products in Russia and internationally. It operates through three segments: Alcohol, Retail, and Food Production. The company provides vodkas primarily under the Beluga, Myagkov, Belenkaya, Russian Ice, Tsar, White owl, and Arkhangelskaya brands; and brandy primarily under the Bastion, Zolotoy Rezerv, Staraya Gvardia, and Kamenniy Lev brands, as well as bitter under the Doctor August, Beluga Hunting, and Captain's brands. It also offers absinthe, balm, wine, whiskey, gin, calvados, cognac, liquor, tincture, rum, and tequila. The company was formerly known as Public Joint- Stock Company ÂSynergy' and changed its name to Beluga Group Public Joint-Stock Company in June 2017. Beluga Group Public Joint-Stock Company was founded in 1998 and is based in Moscow, Russia.",Moscow,7 4955 10 26 95,Russia,[],https://www.belugagroup.ru,1,Building 1,Beverages—Wineries & Distilleries,"4, Yakimanskaya",0.116739996,0.046129998,0.35724998,7960000000,0.2,0.10068,7986999808,4999,buy,22490000000,5335249920,5000,2234,1.614,1.621,0.069520004,3,5189.33,82.942,0.15312,5569,6189000192,20227999744,68415000576,505.679,RUB,5564.231,0.693,1.7,MCX,BELUGA GROUP,Public joint-stock company Beluga Group,Europe/Moscow,MSK,False,10800000,EQUITY,BELU.ME,finmb_25809684,ru_market,,0.822,,7.039,,,,,12468000,,,,1969.932,,,,1609372800,0.091129996,3367000064,256.679,,,1.1340493,0.68666,1672444800,,1625011200,,,3479915,0.212831,56223334400,2,,,,,,,1.542,0.4071258,,,,,,,,,,,2229,0,3140.925,0.07301929,0.3673,,2229,,0,2229,2655.98,162.76,0,,0,,,162.76,1633046400,,,2229,RUB,8.703479,0,,,,27853512704,,,15458,2229,0,0,0,4322,,,1690,0,False,0.0478,0,2229,2234,,https://logo.clearbit.com/belugagroup.ru,7 4955 10 26 97,,,,0d62077a-8889-3ebe-b8d5-49406927c26f,,,,,,,,,,,,
0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YHD,,Public Joint-Stock Company Bashinformsvyaz,America/New_York,EDT,False,-14400000,MUTUALFUND,BISV.ME,finmb_3221766,us_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7465b820-08af-3855-a856-02f316bed454,Delayed Quote,0,1561759658,,0,,,YHD,,DELAYED,CLOSED,
0,652607,Energy,,"Belon Joint Stock Company extracts, processes, and produces coal and related products in Russia. It offers coking coal and concentrates. The company was founded in 1991 and is based in Belovo, Russia. Belon Joint Stock Company is a subsidiary of MMK - Mining Assets Management S.A.",Belovo,7 384 522 8357,Russia,[],https://www.belon.ru,1,1 Teleut,Thermal Coal,"house 27/2, pom. 1 Kemerovo region",2.26556,62.04253,0.87516,45087000,-0.01,2.1743,12413000,,none,4823000,-88063376,,8.635,,1488.748,0.0013,,,,0.05925,,101000,0,5479000,0,RUB,0.005,1488.193,,MCX,BELON,Belon Joint Stock Company,Europe/Moscow,MSK,False,10800000,EQUITY,BLNG.ME,finmb_13501299,ru_market,,1818.698,,802.759,0.14071476,,,,1150000000,,,,5.136,,,,1609372800,0,339931008,0.296,1.332,0.14403355,1.6812694,0.95268995,1672444800,,1625011200,,,54418000,0.385918,9964649472,2,,,,,1241740800,,,1812.4202,,,,,,,,0,,,8.665,0,10.600675,0,0,,8.665,,0,8.665,9.7853,0,0,,0,,,,1241740800,,,8.665,RUB,29.172298,0,,,,9930250240,,,352337,8.665,0,540000,0,17.89,,,6.13,0,False,,1380000,8.665,8.635,,https://logo.clearbit.com/belon.ru,,,,,,,,,,,,,,,,,
0,670045,Basic Materials,,"Public Joint Stock Company Buryatzoloto engages in the exploration and production of gold properties in the Republic of Buryatia. The company also explores for silver deposits. It owns two underground mines, including Kholbinsky and Irokinda mines located in the Republic of Buryatia. The company was founded in 1991 and is based in Ulan-Ude, Russia. Public Joint Stock Company Buryatzoloto operates as a subsidiary of High River Gold Mines Ltd.",Ulan-Ude,7 3012 48 02 00,Russia,[],https://www.buryatzoloto.ru,1,"st. Chaliapin, 5B",Gold,,0.49698,0.4012,0.5209,2227838976,0.216,0.43372002,3367905024,16.81,none,2731345000,576895744,16.81,899,10.138,20.712,0.10272,1,16.81,0.18,0.16165,16.81,5789723136,32804000,6776730112,823.894,RUB,910.817,8.627,,MCX,BURYATZOLOTO PJSC,Public Joint Stock Company Buryatzoloto,Europe/Moscow,MSK,False,10800000,EQUITY,BRZL.ME,finmb_3222943,ru_market,,0.083,,0.166,-0.22405434,,,,7027270,,,,2586.805,,,,1609372800,0,2718808064,365.417,,0.14403355,0.34753296,0.0553,1672444800,,1625011200,,,479892,0.336007,560606720,2,,,,,,,10.138,0.9322366,,,,,,,,0,,,899,0,1118.62,0,0,,899,,0,899,963.06,0,0,,0,,,,,,,899,RUB,2.4602032,0,,,,6317515776,,,441,899,0,100,0,1480,,,676,0,False,,1900,899,899,,https://logo.clearbit.com/buryatzoloto.ru,7 3012 48 02 02,,,,,,,,,,,,,,,,
0,195112,Financial Services,,"ÂBank ÂSaint-PetersburgÂ Public Joint-Stock Company, a universal bank, provides a range of banking products and services to individuals and corporates in Russia. The company's Corporate Banking division offers payment and settlement services, corporate lending, investment banking services, risk hedging solutions, and deposit products. It also provides loans to small and medium enterprises comprising working capital, purchase equipment, vehicles, real estate, and other property finance; loans to agricultural enterprises; and a range of services related to documentary operations and international trade finance, as well as develops services for Exim companies. The company's Retail Banking division offers term deposits and current accounts; payments and transfers solutions; loyalty programs; and mortgage, car, and consumer loans, as well as issues bank cards and provides related services. Its Private Banking division provides products and services to individuals, including concierge services related to traveling, creation of wine collections, real estate purchase, and art-banking. The company's Digital Banking division offers payment systems; e-banking system for retail customers; and Internet banking services through i.bspb.ru, as well as mobile banking applications. As of January 1, 2021, it operates 3 branches in North-West region of Russia, 1 branch in Moscow, and 1 branch in Novosibirsk; 52 operational offices and 2 representative offices in Rostov- on-Don and Krasnodar; and 810 ATMs and payment kiosks. ÂBank ÂSaint-PetersburgÂ Public Joint-Stock Company was founded in 1990 and is headquartered in Saint Petersburg, Russia.",Saint Petersburg,7 812 329 5050,Russia,[],https://www.bspb.ru,1,64A Malookhtinsky Prospect,Banks—Regional,,0,0.43734002,0,,0.251,0.56306,,182,buy,29607995000,,182,66.98,,,0.021300001,1,182,,0.17211,182,188792389632,146926764032,36319428608,380.896,RUB,73.276,,1.7,MCX,BANK ST PETERSBURG,"""Bank ""Saint-Petersburg"" Public Joint-Stock Company",Europe/Moscow,MSK,False,10800000,EQUITY,BSPB.ME,finmb_24003613,ru_market,,-0.239,,,-0.13103926,,29.44,,475553984,,,,197.803,,,,1609372800,0.13393,15879635968,32.038,4.56,0.14403355,0.33861977,0.59815,1672444800,,1632960000,,,211108952,0.755347,-8666716160,2,,,,,1622764800,,0.504,0.8770129,,,,2.275136,,,,0,,,66.98,0,75.2678,0.06808002,0.23629999,,66.98,,0,66.98,67.3828,4.56,0,,0,,,7.89,1622764800,,,66.98,RUB,2.0906427,0,,,,31852607488,,,512451,66.98,0,100000,0,95.5,,,45,0,False,0.1578,1000,66.98,66.98,,https://logo.clearbit.com/bspb.ru,,,,,,,,,,,,,,,,,
0,121205,Industrials,,"Public Joint Stock Company Chelyabinsk Pipe Plant produces and sells welded and seamless steel pipe products for fuel and energy industries in Russia, the Commonwealth of Independent States, and internationally. The company operates through four segments: Steel Pipe Production, Oilfield Services, Trunk Pipeline Systems, and Scrap Procurement. It offers casings, tubing, boiler tubes, cold-finished and hot-finished pipes and tubes, small-diameter welded pipes, and stainless steel pipes; and pipeline transport. The company also provides pipeline fittings, which include tee, elbow, reducer, cap, split tees, cold and hot induction bends, and 3D bends products. In addition, it offers ball, bellows-type globe, check, gate, globe, and swing check valves; ESP motors; gas separators and dispersers; and electrical submersible motors, sucker-rod drilling pumps, and related products and services. Further, the company engages in the procurement, storage, recycling of ferrous and non-ferrous scrap metal, including collection, sorting, shredding, processing, etc. It serves oil and gas industry, housing, utilities infrastructure, and industrial applications. The company was founded in 1942 and is headquartered in Moscow, Russia. Public Joint Stock Company Chelyabinsk Pipe Plant operates as a subsidiary of PAO TMK.",Moscow,7 4957 75 35 55,Russia,[],https://chelpipegroup.com,1,Skolkovo Innovation Center,Metal Fabrication,BC Amalteya 40 Bolshoy Boulevard,0.108610004,-0.02307,0.24736,3199000064,0.099,0.06182,15683999744,,none,40409000000,-1348749952,,314,,1.147,0.04013,,,3489.807,-0.24292,,6913999872,86616997888,144412999680,22.622,RUB,472.333,0.646,,MCX,CHELYABINSK PIPE,Public Joint Stock Company Chelyabinsk Pipe Plant,Europe/Moscow,MSK,False,10800000,EQUITY,CHEP.ME,finmb_13482437,ru_market,,1.216,,11.201,0.029508233,,,,305696000,,,,8.121,,,,1609372800,,-1242000000,-10.898,6.55,0.14403355,38.665188,1,1672444800,,1625011200,,,7099756,0.676916,175670427648,2,,,,,1609891200,,,0.6646808,,,,,,,,0,,,314,0,312.0325,0,,,0,,0,314,314,0,0,,0,,,14.73,1609891200,,,0,RUB,,0,,,,95988547584,,,0,0,0,10000,0,328,,,0,0,False,0.0469,10000,0,314,,https://logo.clearbit.com/chelpipegroup.com,,,,,,,,,,,,,,,,,
0,628609,Energy,46,"Public Joint Stock Company RN-Western Siberia provides legal, libraries, and archiving services in Russia. The company was formerly known as Public Joint Stock Company Chernogorneft and changed its name to Public Joint Stock Company RN-Western Siberia in December 2016. The company was founded in 1992 and is based in Nizhnevartovsk, Russia. Public Joint Stock Company RN-Western Siberia is a subsidiary of Open Joint Stock Company RN Holding.",Nizhnevartovsk,,Russia,[],,1,Industrialnaya 107 bldg. 3,Oil & Gas E&P,"KhMAO-Yugra, Nnzhnevargovsk",-0.93491995,0.27622998,0.0377,,0.324,-0.96833,-60161000,,none,608000,,,38.4,0.138,28.807,-0.013830001,,,,0.00638,,1170000,0,64349000,0.044,RUB,2.404,28.802,,MCX,RN-WESTERN SIBERIA,Public Joint Stock Company RN-Western Siberia,Europe/Moscow,MSK,False,10800000,EQUITY,CHGZ.ME,finmb_3479753,ru_market,,16.207,,-17.335,-0.19444442,,,,26771400,,,,104.329,,,,1609372800,0,17775000,0.664,,0.14403355,0.3680664,0.90421,1672444800,,1625011200,,,2564434,0.308823,1042915392,2,,,,,,,0.138,16.75376,,,,,,,,0,,,39,0,47.579,0,0,,38.2,,0,39,52.872,0,0,,0,,,,,,,38.2,RUB,57.83133,0,,,,1078087680,,,24158,38.2,0,10000,0,89.2,,,28.2,0,False,,230000,38.2,38.4,,,,,,,,,,,,,,,,,,,
0,454012,Industrials,4034,"Chelyabinsk Forge-and-Press Plant, Public Joint Stock Company operates as a forging company in Russia and internationally. The company offers hot-die forgings and machined parts, cold sheet-metal stampings, flanges, wheels, and special purpose vehicles, as well as finished pipeline fittings. It also provides repair, modernization, integration, and maintenance services for forging and stamping equipment. The company was founded in 1942 and is based in Chelyabinsk, Russia.",Chelyabinsk,7 351 259 45 01,Russia,[],https://www.chkpz.ru,1,"12, Gorelova Street",Metal Fabrication,,0.121800005,0.026689999,0.1993,,0.586,0.10731,1722947968,,none,2069100000,,,6900,1.303,0.902,0.07075,,,230.752,0.17655,,323560992,5195878912,14145444864,539.074,RUB,23567.258,0.277,,MCX,CHELYABINSK FORGE&,"Chelyabinsk Forge-and-Press Plant, Public Joint Stock Company",Europe/Moscow,MSK,False,10800000,EQUITY,CHKZ.ME,finmb_22583382,ru_market,,0.637,,5.232,0.1836735,,,,600216,,,,3751.511,,,,1609372800,0,377512000,628.96,150,0.14403355,1.8392589,0.95496005,1672444800,,1632960000,,,27022,2.419786,9013808128,2,,,,,1647561600,,1.303,0.2927791,,,,,,,,0,,,6900,6960,6210,0,0,,6900,,0,6900,6634.8,0,6960,,0,,,300,1647561600,,,6900,RUB,10.97049,0,,,,4141490432,,,59,6900,0,100,0,9620,,,5260,0,False,0.0431,100,6900,6900,,https://logo.clearbit.com/chkpz.ru,7 351 259 70 65,,,,,,,,,,,,,,,,
0,127299,Basic Materials,,"Public Joint Stock Company Severstal, together with its subsidiaries, operates as an integrated steel and steel-related mining company in Russia, Europe, CIS, the Middle East, North America, Africa, Central and South America, China, and Asia. It operates through two segments, Severstal Resources and Severstal Russian Steel. The company produces iron ore pellets, iron ore concentrates, crushed stones, and ferrite strontium powder; and coking and steam coal, and hard coking coal concentrates; blast furnace unfluxed and fluxed pellets, as well as iron ore and steel. It also provides flat and long-rolled products, hot and cold-rolled flat products, galvanized and color coated products, and long-steel applications for use in automotive and construction industry; pipes for use in oil and gas pipeline projects; and cold-drawn steel products, steel shapes, railway fasteners, low carbon and high carbon wires, nails, steel fiber products, steel wire ropes, wire strands, steel meshes and fasteners, and carbonyl iron powders. In addition, the company engages in repair and construction, air transport, a ferrous scrap metal recycling, steel machining, and shipping and handling operations. It serves construction and service processing, oil and gas, energy, machinery, automotive, and other industries. The company was formerly known as Open Joint-Stock Company Severstal and changed its name to Public Joint Stock Company Severstal in December 2014. Public Joint Stock Company Severstal was founded in 1955 and is headquartered in Moscow, Russia.",Moscow,7 495 926 7766,Russia,[],https://www.severstal.com,1,"Klary Tsetkin Street, 2",Steel,,0.50523996,0.35006002,0.57725,4675999744,0.896,0.46151,5880000000,1893.02,buy,6718000000,2279000064,2095.41,1160.4,1.515,1.217,0.41794,6,2244.64,47.755,1.17216,3066.45,426000000,2010000000,11637999616,0.509,USD,13.954,0.44,2.2,MCX,SEVERSTAL PJSC,Public Joint Stock Company Severstal,Europe/Moscow,MSK,False,10800000,EQUITY,CHMF.ME,finmb_7489861,ru_market,,83.665,,165.593,-0.11406422,,304.6,,837718976,,,,5.005,,,,1640908800,0.044109996,4073999872,499.131,109.81,0.14403355,231.84814,0.76865995,1703980800,,1640908800,,,193789458,1.11194,973688733696,2,,,,,1653868800,,1.534,83.52717,,0,,3.8095863,,,,0,,,1280,1299.6,1592.31,0,0.7041,,1340,,267402,1280,1483.724,0,1299.6,,267402,,,439.24,1650585600,,,1137,RUB,2.3248405,577924,,,,972089131008,,,1213273,1137,1160.4,270000,577924,1911.2,,13.11,954.6,1160.4,False,0.3432,90000,1340,1160.4,,https://logo.clearbit.com/severstal.com,7 495 926 7766,,,,,,,,,,,,,,,,
0,454047,Basic Materials,12834,"Chelyabinsk Metallurgical Plant PAO manufactures and sells steel products in Russia. The company offers pig iron and steel semi-finished products; flat products, including hot-rolled plates, sheets, and strips, as well as cold-rolled sheets and strips; long products comprising hot-rolled round steel bars, wire rods, and reinforcing steel bars; rolled sections; and rail profiles. Its products are used in various industries, such as nuclear, heavy and chemical engineering, power, automobile and agricultural machine building, and bearing and pipe-rolling plants. The company also offers its products for constructors, as well as producers of medical equipment and instruments. The company is based in Chelyabinsk, Russia. Chelyabinsk Metallurgical Plant PAO is a subsidiary of Mechel PAO.",Chelyabinsk,7 3517 25 30 66,Russia,[],https://www.mechel.com/sector/steel/chelyabinskiy-metallurgicheskiy-kombinat/,1,"2-ya Paveletskaya Street, 14",Steel,Chelyabinsk Region,0.09758,0.07577,0.19620001,-16355132416,0.667,0.07658,13874299904,,none,19020402000,6108162048,,3360,0.628,0.208,0.025940001,,,454.604,0.2643,,418252000,209947557888,142179254272,132.587,RUB,45071.34,0.106,,MCX,CHELYABINSK MET PL,Chelyabinsk Metallurgical Plant PAO,Europe/Moscow,MSK,False,10800000,EQUITY,CHMK.ME,finmb_22906093,ru_market,,1.548,,15.867,-0.16532904,,,,3154540,,,,14640.012,,,,1609372800,0.00401,10772872192,3415.04,,0.14403355,0.22950801,0.91667,1672444800,,1625011200,,,256022,0.517379,220144320512,2,,,,,,,0.624,0.07454853,,,,,,,,0,,,3365,2850,4582,0,0,,3365,,0,3365,3736.2,0,2850,,0,,,,,,,3365,RUB,0.983883,0,,,,10599254016,,,565,3365,0,400,0,6580,,,2455,0,False,,100,3365,3360,,https://logo.clearbit.com/mechel.com,,,,,,,,,,,,,,,,,
0,125375,Communication Services,100,"Central Telegraph Public Joint Stock Company provides telecommunication services to individuals and legal entities, and telecommunications operators in Russia. It offers fixed and mobile telephony; Internet access and IPTV; communication channels leasing services; documentary telecommunications; and business solutions, such as virtual office station IP PBX, video surveillance, and the office-key. The company also provides telegram and telex services; and solutions for small and medium-sized, and large businesses. The company was founded in 1852 and is based in Moscow, Russia. Central Telegraph Public Joint Stock Company is a subsidiary of Public Joint Stock Company Long-Distance and International Telecommunications Rostelecom.",Moscow,7 495 504 4444,Russia,[],https://www.moscow.cnt.ru,1,"ul. Tverskaya, 7",Telecom Services,,0.05796,0.17717,0.05718,326448992,-0.059,-0.09047,84739000,,none,83610000,53492000,,9.12,,1.88,-0.06337,,,,0.29817,,258668992,0,1462093952,1.659,RUB,9.378,1.354,,MCX,CENTRAL TELEGRAPH,Central Telegraph Public Joint Stock Company,Europe/Moscow,MSK,False,10800000,EQUITY,CNTL.ME,finmb_20386315,ru_market,,0.834,,14.381,-0.47887325,,,,155915008,,,,6.003,,,,1640908800,0,233140992,1.495,11.83,0.14403355,1.5192404,0.8,1703980800,,1640908800,,,22300527,0.419786,1218665088,2,,,,,1596758400,,,1.1764169,,,,,,,,0,,,9.12,8.96,12.8155,0,0,,9.12,,0,9.12,10.3472,0,8.96,,0,,,,1596758400,,,9.12,RUB,6.100334,0,,,,1720032000,,,185859,9.12,0,110000,0,17.8,,,8.12,0,False,,10000,9.12,9.12,,https://logo.clearbit.com/moscow.cnt.ru,7 495 504 4644,,,,,,,,,,,,,,,,
0,115114,Healthcare,,"DIOD Maker of Eco-Friendly Equipment and Nutrition Public Joint Stock Company researches, develops, manufactures, and sells nutritional supplements, pharmaceuticals, active cosmetics, and health equipment for home use. The company offers dihydroquercetine that is used in the production of nutritional supplements, drugs, cosmetics, and food additives; biologically active food additives; healthy cosmetics and skin care products; clinical nutrition products; and medical and environmental technology products. It also provides medicines to cure and prevent the development of socially important vascular and coronary diseases, inflammatory joint diseases, and weight-related problems, as well as diseases related to male and female reproductive health. The company markets its products primarily under the Capilar, Arthro-Active, Phase 2, Stella, Viardo, Iod-Active, and Selenium-Active brand names. It sells its products through wholesalers and foreign partners in Russia, Belarus, Ukraine, Kazakhstan, Georgia, Armenia, Serbia, Montenegro, Moldova, Latvia, the Czech Republic, Bulgaria, and internationally. DIOD Maker of Eco-Friendly Equipment and Nutrition Public Joint Stock Company was founded in 1931 and is based in Moscow, Russia.",Moscow,7 8499 23 57 780,Russia,[],https://www.diod.ru,1,"11A, Derbenevskaya Street",Drug Manufacturers—Specialty & Generic,,0.24896999,0.15052,0.63324,128429000,0.417,0.21676001,151195008,,none,324490000,147779008,,6.68,6.556,5.837,0.05673,,,3.648,0.07349,,108157000,43877000,607288000,1.182,RUB,6.56,2.787,,MCX,DIOD PJSC,DIOD Maker of Eco-Friendly Equipment and Nutrition Public Joint Stock Company,Europe/Moscow,MSK,False,10800000,EQUITY,DIOD.ME,finmb_51119084,ru_market,,0.894,,3.592,-0.14449215,,,,91500000,,,,13.206,,,,1609372800,0,91411000,0.987,0.65,0.14403355,0.50583065,0.68514,1672444800,,1625011200,,,28774516,0.66221,543067392,2,,,,,1626307200,,6.736,1.0064746,,,,,,,,0,,,6.7,6.02,8.20495,0.09701493,0.4343,,6.63,,0,6.7,6.9774,0.65,6.02,,0,,,0.65,1626307200,,,6.63,RUB,6.767984,0,,,,611219968,,,63732,6.63,0,580000,0,12.71,,,5.78,0,False,0.1087,1000000,6.63,6.68,,https://logo.clearbit.com/diod.ru,7 8499 23 53 777,,,,,,,,,,,,,,,,
0,690091,Utilities,,"Public joint stock company FAR-EASTERN ENERGY COMPANY supplies electricity to individuals and enterprises in Russia. It purchases and sells electricity in the wholesale market. The company serves individuals and corporate customers in the territory of Primorsky Krai, Khabarovsk region, Amur region, and Jewish autonomous region. The company is based in Vladivostok, Russia. Public joint stock company FAR-EASTERN ENERGY COMPANY operates as a subsidiary of Public Joint-Stock Company Federal Hydro-Generating Company - RusHydro.",Vladivostok,7 4232 40 68 45,Russia,[],https://www.dvec.ru,1,"ul. Tigrovaya, 19",Utilities—Regulated Electric,,0.33823,0.01708,0.524,674000000,,0.31781,37831999488,,none,55961000000,31086624768,,0.738,,0.785,0.28445,,,81.892,,,5555999744,16321999872,111852003328,0.323,RUB,8.411,0.627,,MCX,FAR EASTERN ENERGY,Public joint stock company FAR-EASTERN ENERGY COMPANY,Europe/Moscow,MSK,False,10800000,EQUITY,DVEC.ME,finmb_34668195,ru_market,,0.209,,0.619,-0.19419926,,,,17223100416,,,,1.158,,,,1609372800,0.00039,33636999168,0.144,0.00623,0.14403355,0.6373057,0.9732,1672444800,,1625011200,,,8225496034,0.431818,23412932608,4,,,,,1239235200,,,0.11363809,,,,,,,,0,,,0.735,0.639,1.041735,0,0,,0.735,,0,0.735,0.88634,0,0.639,,0,,,,1239235200,,,0.735,RUB,5.125,0,,,,12710647808,,,2298590,0.735,0,400000,0,2.57,,,0.54,0,False,,500000,0.735,0.738,,https://logo.clearbit.com/dvec.ru,7 4232 40 68 55,,,,,,,,,,,,,,,,
